,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,total_gross,profit/loss,roi,release_month,release_string_x,movie_year,movie_title,original_release_date,genres,runtime,tomatometer_rating,audience_rating,directors,content_rating,production_company,release_string_y
82,100,2016-08-05,Suicide Squad,175000000.0,325100054.0,746059887.0,2016,1071159941.0,896159941.0,512.0913948571429,August,2016-08,Suicide Squad (2016-08),Suicide Squad,2016-08-05,Action & Adventure,123.0,26.0,59.0,David Ayer,PG-13,Warner Bros. Pictures,2016-08
83,1,2009-05-29,Up,175000000.0,293004164.0,731463377.0,2009,1024467541.0,849467541.0,485.41002342857144,May,2009-05,Up (2009-05),Up,2009-05-29,"Action & Adventure, Animation, Comedy, Kids & Family",89.0,98.0,90.0,"Linn Patrick, Pete Docter, Bob Peterson, Peter Docter",PG,Walt Disney Pictures,2009-05
84,2,2017-11-22,Coco,175000000.0,209726015.0,798008101.0,2017,1007734116.0,832734116.0,475.8480662857143,November,2017-11,Coco (2017-11),Coco,2017-11-22,"Action & Adventure, Animation, Comedy, Kids & Family",109.0,97.0,94.0,"Lee Unkrich, Adrian Molina",PG,Disney/Pixar,2017-11
85,3,2018-11-21,Ralph Breaks The Internet,175000000.0,201091711.0,524283695.0,2018,725375406.0,550375406.0,314.50023200000004,November,2018-11,Ralph Breaks the Internet (2018-11),Ralph Breaks the Internet,2018-11-21,"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",112.0,88.0,65.0,"Phil Johnston, Rich Moore",PG,Walt Disney Animation Studios,2018-11
86,4,2009-03-27,Monsters vs. Aliens,175000000.0,198351526.0,381687380.0,2009,580038906.0,405038906.0,231.45080342857142,March,2009-03,Monsters vs. Aliens (2009-03),Monsters vs. Aliens,2009-03-27,"Action & Adventure, Animation, Kids & Family, Science Fiction & Fantasy",94.0,73.0,59.0,Robert Porter,PG,Paramount/Dreamworks Animation,2009-03
87,5,2017-06-16,Cars 3,175000000.0,152901115.0,383541369.0,2017,536442484.0,361442484.0,206.53856228571428,June,2017-06,Cars 3 (2017-06),Cars 3,2017-06-16,"Animation, Comedy, Kids & Family",109.0,70.0,69.0,Brian Fee,G,Walt Disney Pictures,2017-06
88,6,2009-08-07,G.I. Joe: The Rise of Cobra,175000000.0,150201498.0,302469017.0,2009,452670515.0,277670515.0,158.66886571428572,August,2009-08,G.I. Joe: The Rise of Cobra (2009-08),G.I. Joe: The Rise of Cobra,2009-08-07,"Action & Adventure, Science Fiction & Fantasy",118.0,34.0,50.0,Stephen Sommers,PG-13,Paramount Pictures,2009-08
89,11,2017-05-12,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,2017,178805402.0,3805402.0,2.1745154285714285,May,2017-05,King Arthur: Legend Of The Sword (2017-05),King Arthur: Legend Of The Sword,2017-05-12,"Action & Adventure, Drama",126.0,30.0,69.0,Guy Ritchie,PG-13,Warner Bros. Pictures,2017-05
90,12,2013-12-25,47 Ronin,175000000.0,38362475.0,151716815.0,2013,190079290.0,15079290.0,8.616737142857144,December,2013-12,47 Ronin (2013-12),47 Ronin,2013-12-25,"Action & Adventure, Drama, Science Fiction & Fantasy",119.0,16.0,48.0,Carl Erik Rinsch,PG-13,Universal Pictures,2013-12
91,13,2018-06-22,Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,2018,1723492559.0,1553492559.0,913.819152352941,June,2018-06,Jurassic World: Fallen Kingdom (2018-06),Jurassic World: Fallen Kingdom,2018-06-22,"Action & Adventure, Drama, Science Fiction & Fantasy",128.0,47.0,48.0,J.A. Bayona,PG-13,Universal Pictures,2018-06
92,14,2014-08-01,Guardians of the Galaxy,170000000.0,333172112.0,770867516.0,2014,1104039628.0,934039628.0,549.4350752941177,August,2014-08,Guardians of the Galaxy (2014-08),Guardians of the Galaxy,2014-08-01,"Action & Adventure, Science Fiction & Fantasy",121.0,91.0,92.0,James Gunn (II),PG-13,Walt Disney Pictures,2014-08
93,15,2010-05-07,Iron Man 2,170000000.0,312433331.0,621156389.0,2010,933589720.0,763589720.0,449.1704235294118,May,2010-05,Iron Man 2 (2010-05),Iron Man 2,2010-05-07,"Action & Adventure, Science Fiction & Fantasy",124.0,72.0,71.0,Unknown,PG-13,Paramount Studios,2010-05
94,16,2014-04-04,Captain America: The Winter Soldier,170000000.0,259746958.0,714401889.0,2014,974148847.0,804148847.0,473.02873352941174,April,2014-04,Captain America: The Winter Soldier (2014-04),Captain America: The Winter Soldier,2014-04-04,"Action & Adventure, Science Fiction & Fantasy",135.0,90.0,92.0,"Joe Russo, Anthony Russo",PG-13,Walt Disney Pictures,2014-04
95,17,2014-07-11,Dawn of the Planet of the Apes,170000000.0,208545589.0,710644566.0,2014,919190155.0,749190155.0,440.70009117647055,July,2014-07,Dawn Of The Planet Of The Apes (2014-07),Dawn Of The Planet Of The Apes,2014-07-11,"Action & Adventure, Drama, Science Fiction & Fantasy",130.0,90.0,88.0,Matt Reeves,PG-13,20th Century Fox,2014-07
96,19,2012-06-01,Snow White and the Huntsman,170000000.0,155136755.0,401021746.0,2012,556158501.0,386158501.0,227.1520594117647,June,2012-06,Snow White and the Huntsman (2012-06),Snow White and the Huntsman,2012-06-01,"Action & Adventure, Drama, Science Fiction & Fantasy, Romance",127.0,49.0,52.0,Rupert Sanders,PG-13,Universal Pictures,2012-06
97,22,2019-03-29,Dumbo,170000000.0,113883318.0,345004422.0,2019,458887740.0,288887740.0,169.93396470588235,March,2019-03,Dumbo (2019-03),Dumbo,2019-03-29,"Animation, Kids & Family, Science Fiction & Fantasy",112.0,46.0,48.0,Tim Burton,PG,Walt Disney Pictures,2019-03
98,23,2015-05-22,Tomorrowland,170000000.0,93436322.0,206627518.0,2015,300063840.0,130063840.0,76.50814117647059,May,2015-05,Tomorrowland (2015-05),Tomorrowland,2015-05-22,Science Fiction & Fantasy,129.0,50.0,49.0,Brad Bird,PG,Walt Disney Pictures,2015-05
99,24,2019-02-14,Alita: Battle Angel,170000000.0,85710210.0,402976036.0,2019,488686246.0,318686246.0,187.46249764705883,February,2019-02,Alita: Battle Angel (2019-02),Alita: Battle Angel,2019-02-14,"Action & Adventure, Romance",122.0,61.0,92.0,Robert Rodriguez,PG-13,20th Century Fox,2019-02
100,25,2019-05-31,Godzilla: King of the Monsters,170000000.0,85576941.0,299276941.0,2019,384853882.0,214853882.0,126.38463647058825,May,2019-05,Godzilla: King of the Monsters (2019-05),Godzilla: King of the Monsters,2019-05-31,"Action & Adventure, Science Fiction & Fantasy",132.0,43.0,83.0,Michael Dougherty,PG-13,Warner Bros. Pictures,2019-05
101,26,2016-05-27,Alice Through the Looking Glass,170000000.0,77042381.0,276928112.0,2016,353970493.0,183970493.0,108.21793705882352,May,2016-05,Alice Through the Looking Glass (2016-05),Alice Through the Looking Glass,2016-05-27,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",113.0,29.0,48.0,James Bobin,PG,Walt Disney Pictures,2016-05
102,27,2010-05-21,Shrek Forever After,165000000.0,238736787.0,756244673.0,2010,994981460.0,829981460.0,503.0190666666667,May,2010-05,Shrek Forever After (2010-05),Shrek Forever After,2010-05-21,"Action & Adventure, Animation, Comedy, Kids & Family, Science Fiction & Fantasy",95.0,58.0,54.0,Mike Mitchell,PG,Paramount,2010-05
103,28,2016-11-04,Doctor Strange,165000000.0,232641920.0,676404566.0,2016,909046486.0,744046486.0,450.93726424242425,November,2016-11,Doctor Strange (2016-11),Doctor Strange,2016-11-04,"Action & Adventure, Science Fiction & Fantasy",115.0,89.0,86.0,Scott Derrickson,PG-13,Walt Disney Pictures,2016-11
104,29,2014-11-07,Big Hero 6,165000000.0,222527828.0,652127828.0,2014,874655656.0,709655656.0,430.094336969697,November,2014-11,Big Hero 6 (2014-11),Big Hero 6,2014-11-07,"Animation, Kids & Family",102.0,89.0,91.0,"Chris Williams (IX), Don Hall",PG,Walt Disney Pictures,2014-11
105,30,2010-03-26,How to Train Your Dragon,165000000.0,217581232.0,494870992.0,2010,712452224.0,547452224.0,331.78922666666665,March,2010-03,How to Train Your Dragon (2010-03),How to Train Your Dragon,2010-03-26,"Animation, Kids & Family, Science Fiction & Fantasy",98.0,99.0,91.0,"Dean DeBlois, Chris Sanders",PG,Paramount/DWA,2010-03
106,31,2012-11-02,Wreck-It Ralph,165000000.0,189412677.0,496511521.0,2012,685924198.0,520924198.0,315.71163515151517,November,2012-11,Wreck-it Ralph (2012-11),Wreck-it Ralph,2012-11-02,"Animation, Comedy, Kids & Family",101.0,87.0,86.0,Rich Moore,PG,Walt Disney Pictures,2012-11
107,32,2014-11-05,Interstellar,165000000.0,188017894.0,666379375.0,2014,854397269.0,689397269.0,417.8165266666666,November,2014-11,Interstellar (2014-11),Interstellar,2014-11-07,"Action & Adventure, Science Fiction & Fantasy",165.0,72.0,86.0,Christopher Nolan,PG-13,Paramount Pictures,2014-11
108,33,2016-06-24,Independence Day: Resurgence,165000000.0,103144286.0,384169424.0,2016,487313710.0,322313710.0,195.34164242424242,June,2016-06,Independence Day: Resurgence (2016-06),Independence Day: Resurgence,2016-06-24,"Action & Adventure, Drama, Science Fiction & Fantasy",120.0,30.0,30.0,Roland Emmerich,PG-13,20th Century Fox,2016-06
109,34,2011-07-29,Cowboys and Aliens,163000000.0,100368560.0,176038324.0,2011,276406884.0,113406884.0,69.5747754601227,July,2011-07,Cowboys & Aliens (2011-07),Cowboys & Aliens,2011-07-29,"Action & Adventure, Science Fiction & Fantasy, Western",118.0,44.0,43.0,Jon Favreau,PG-13,Universal Pictures,2011-07
110,35,2017-03-17,Beauty and the Beast,160000000.0,504014165.0,1259199706.0,2017,1763213871.0,1603213871.0,1002.0086693750001,March,2017-03,Beauty and the Beast (2017-03),Beauty and the Beast,2017-03-17,"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",129.0,71.0,80.0,Bill Condon,PG,Walt Disney Pictures,2017-03
112,38,2010-07-16,Inception,160000000.0,292576195.0,835524642.0,2010,1128100837.0,968100837.0,605.0630231250001,July,2010-07,Inception (2010-07),Inception,2010-07-16,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",148.0,87.0,91.0,Christopher Nolan,PG-13,Warner Bros. Pictures,2010-07
113,39,2015-11-20,The Hunger Games: Mockingjay - Part 2,160000000.0,281723902.0,648986787.0,2015,930710689.0,770710689.0,481.694180625,November,2015-11,The Hunger Games: Mockingjay - Part 2 (2015-11),The Hunger Games: Mockingjay - Part 2,2015-11-20,"Action & Adventure, Drama, Science Fiction & Fantasy",136.0,69.0,66.0,Francis Lawrence,PG-13,Lionsgate Films,2015-11
114,40,2013-05-24,Fast and Furious 6,160000000.0,238679850.0,789300444.0,2013,1027980294.0,867980294.0,542.48768375,May,2013-05,Fast & Furious 6 (2013-05),Fast & Furious 6,2013-05-24,Action & Adventure,130.0,71.0,84.0,Justin Lin,PG-13,Universal Pictures,2013-05
115,41,2014-05-16,Godzilla,160000000.0,200676069.0,529076069.0,2014,729752138.0,569752138.0,356.09508625,May,2014-05,Godzilla (2014-05),Godzilla,2014-05-16,"Mystery & Suspense, Science Fiction & Fantasy",123.0,76.0,66.0,Gareth Edwards (V),PG-13,Warner Bros Pictures,2014-05
116,42,2011-06-03,X-Men: First Class,160000000.0,146408305.0,355408305.0,2011,501816610.0,341816610.0,213.63538125,June,2011-06,X-Men: First Class (2011-06),X-Men: First Class,2011-06-03,"Action & Adventure, Drama, Science Fiction & Fantasy",126.0,86.0,87.0,Matthew Vaughn,PG-13,20th Century Fox,2011-06
117,44,2010-07-14,The Sorcerer's Apprentice,160000000.0,63150991.0,217986320.0,2010,281137311.0,121137311.0,75.710819375,July,2010-07,The Sorcerer's Apprentice (2010-07),The Sorcerer's Apprentice,2010-07-14,"Action & Adventure, Comedy, Drama, Kids & Family, Science Fiction & Fantasy",108.0,40.0,53.0,"Jon Turtletaub, Jon Turteltaub",PG,Walt Disney Studios,2010-07
118,46,2016-06-10,Warcraft,160000000.0,47225655.0,425522281.0,2016,472747936.0,312747936.0,195.46746,June,2016-06,Warcraft (2016-06),Warcraft,2016-06-10,"Action & Adventure, Science Fiction & Fantasy",123.0,28.0,76.0,Duncan Jones,PG-13,Universal Pictures,2016-06
119,47,2016-09-30,Deepwater Horizon,156000000.0,61433527.0,122603824.0,2016,184037351.0,28037351.0,17.972660897435897,September,2016-09,Deepwater Horizon (2016-09),Deepwater Horizon,2016-09-30,"Action & Adventure, Drama",107.0,83.0,82.0,Peter Berg,PG-13,Lionsgate,2016-09
120,48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000.0,104386950.0,418186950.0,2010,522573900.0,367573900.0,237.14445161290323,December,2010-12,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010-12),The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-10,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",112.0,50.0,58.0,Michael Apted,PG,20th Century Fox,2010-12
121,49,2015-07-01,Terminator: Genisys,155000000.0,89760956.0,432150894.0,2015,521911850.0,366911850.0,236.71732258064515,July,2015-07,Terminator Genisys (2015-07),Terminator Genisys,2015-07-01,Action & Adventure,126.0,27.0,53.0,Alan Taylor,PG-13,Paramount Pictures,2015-07
122,50,2018-03-23,Pacific Rim: Uprising,155000000.0,59874525.0,290930148.0,2018,350804673.0,195804673.0,126.32559548387097,March,2018-03,Pacific Rim Uprising (2018-03),Pacific Rim Uprising,2018-03-23,"Action & Adventure, Drama, Science Fiction & Fantasy",111.0,43.0,38.0,Steven S. DeKnight,PG-13,Universal Pictures,2018-03
123,52,2017-07-14,War for the Planet of the Apes,152000000.0,146880162.0,489592267.0,2017,636472429.0,484472429.0,318.7318611842105,July,2017-07,War for the Planet of the Apes (2017-07),War for the Planet of the Apes,2017-07-14,"Action & Adventure, Drama, Science Fiction & Fantasy",142.0,94.0,84.0,Matt Reeves,PG-13,20th Century Fox,2017-07
124,55,2017-06-02,Wonder Woman,150000000.0,412563408.0,821133378.0,2017,1233696786.0,1083696786.0,722.464524,June,2017-06,Wonder Woman (2017-06),Wonder Woman,2017-06-02,"Action & Adventure, Drama, Science Fiction & Fantasy",141.0,93.0,86.0,Patty Jenkins,PG-13,Warner Bros. Pictures,2017-06
125,56,2013-11-22,Frozen,150000000.0,400738009.0,1272469910.0,2013,1673207919.0,1523207919.0,1015.4719460000001,November,2013-11,Frozen (2013-11),Frozen,2013-11-27,"Action & Adventure, Animation, Comedy, Kids & Family",102.0,90.0,85.0,"Chris Buck, Jennifer Lee",PG,Walt Disney Pictures,2013-11
126,57,2016-03-04,Zootopia,150000000.0,341268248.0,1019429616.0,2016,1360697864.0,1210697864.0,807.1319093333333,March,2016-03,Zootopia (2016-03),Zootopia,2016-03-04,"Action & Adventure, Animation, Comedy",108.0,98.0,92.0,"Byron Howard, Rich Moore, Jared Bush",PG,Walt Disney Animation Studios,2016-03
127,62,2016-11-23,Moana,150000000.0,248757044.0,637517365.0,2016,886274409.0,736274409.0,490.849606,November,2016-11,Moana (2016-11),Moana,2016-11-23,"Action & Adventure, Animation, Kids & Family",113.0,95.0,89.0,"Ron Clements, John Musker, Chris Williams (IX), Don Hall",PG,Walt Disney Pictures,2016-11
128,66,2013-11-08,Thor: The Dark World,150000000.0,206362140.0,644602516.0,2013,850964656.0,700964656.0,467.3097706666667,November,2013-11,Thor: The Dark World (2013-11),Thor: The Dark World,2013-11-08,"Action & Adventure, Science Fiction & Fantasy",111.0,66.0,76.0,Alan Taylor,PG-13,Walt Disney Pictures,2013-11
129,68,2015-07-31,Mission: Impossible—Rogue Nation,150000000.0,195042377.0,688858992.0,2015,883901369.0,733901369.0,489.2675793333333,July,2015-07,Mission: Impossible Rogue Nation (2015-07),Mission: Impossible Rogue Nation,2015-07-31,Action & Adventure,131.0,93.0,87.0,Christopher McQuarrie,PG-13,Paramount Pictures,2015-07
130,69,2017-07-21,Dunkirk,150000000.0,190068280.0,499837368.0,2017,689905648.0,539905648.0,359.93709866666666,July,2017-07,Dunkirk (2017-07),Dunkirk,2017-07-21,"Action & Adventure, Drama",107.0,92.0,81.0,Christopher Nolan,PG-13,Warner Bros. Pictures,2017-07
131,70,2011-05-06,Thor,150000000.0,181030624.0,449326618.0,2011,630357242.0,480357242.0,320.2381613333333,May,2011-05,Thor (2011-05),Thor,2011-05-06,"Action & Adventure, Drama, Science Fiction & Fantasy",113.0,77.0,76.0,Kenneth Branagh,PG-13,Paramount Pictures,2011-05
132,72,2009-05-01,X-Men Origins: Wolverine,150000000.0,179883157.0,374825760.0,2009,554708917.0,404708917.0,269.8059446666667,May,2009-05,X-Men Origins - Wolverine (2009-05),X-Men Origins - Wolverine,2009-05-01,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",108.0,37.0,58.0,Gavin Hood,PG-13,20th Century Fox,2009-05
133,73,2009-05-22,Night at the Museum: Battle of the Smithsonian,150000000.0,177243721.0,402231063.0,2009,579474784.0,429474784.0,286.3165226666667,May,2009-05,Night at the Museum 2: Battle of the Smithsonian (2009-05),Night at the Museum 2: Battle of the Smithsonian,2009-05-22,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",105.0,45.0,47.0,Shawn Levy,PG,20th Century Fox,2009-05
134,74,2011-05-26,Kung Fu Panda 2,150000000.0,165249063.0,664837547.0,2011,830086610.0,680086610.0,453.39107333333334,May,2011-05,Kung Fu Panda 2 (2011-05),Kung Fu Panda 2,2011-05-26,"Action & Adventure, Animation, Comedy, Kids & Family",90.0,81.0,74.0,Jennifer Yuh Nelson,PG,Paramount Studios/Dreamworks,2011-05
135,75,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,2015,523734374.0,373734374.0,249.15624933333334,May,2015-05,Mad Max: Fury Road (2015-05),Mad Max: Fury Road,2015-05-15,"Action & Adventure, Science Fiction & Fantasy",120.0,97.0,85.0,George Miller,R,Warner Bros.,2015-05
136,76,2019-05-10,Pokémon: Detective Pikachu,150000000.0,139507806.0,411258433.0,2019,550766239.0,400766239.0,267.17749266666664,May,2019-05,Pokémon Detective Pikachu (2019-05),Pokémon Detective Pikachu,2019-05-10,"Action & Adventure, Animation, Kids & Family",104.0,68.0,79.0,Rob Letterman,PG,Warner Bros. Pictures,2019-05
137,78,2018-03-29,Ready Player One,150000000.0,137690172.0,579290136.0,2018,716980308.0,566980308.0,377.986872,March,2018-03,Ready Player One (2018-03),Ready Player One,2018-03-29,"Action & Adventure, Science Fiction & Fantasy",140.0,72.0,77.0,Steven Spielberg,PG-13,Warner Bros. Pictures,2018-03
138,81,2009-05-15,Angels & Demons,150000000.0,133375846.0,490875846.0,2009,624251692.0,474251692.0,316.1677946666666,May,2009-05,Angels & Demons (2009-05),Angels & Demons,2009-05-15,"Drama, Mystery & Suspense",138.0,37.0,57.0,Ron Howard,PG-13,Sony/Columbia Pictures,2009-05
139,83,2010-07-01,The Last Airbender,150000000.0,131772187.0,319713881.0,2010,451486068.0,301486068.0,200.99071199999997,July,2010-07,The Last Airbender (2010-07),The Last Airbender,2010-07-01,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",103.0,5.0,30.0,M. Night Shyamalan,PG,Paramount Pictures,2010-07
140,85,2009-07-24,G-Force,150000000.0,119436770.0,292817841.0,2009,412254611.0,262254611.0,174.83640733333334,July,2009-07,G-Force (2009-07),G-Force,2009-07-24,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",88.0,22.0,39.0,"Hoyt Yeatman, Hoyt Yeatman IV",PG,Walt Disney Pictures,2009-07
141,87,2012-03-30,Wrath of the Titans,150000000.0,83670083.0,305270083.0,2012,388940166.0,238940166.0,159.293444,March,2012-03,Wrath of the Titans (2012-03),Wrath of the Titans,2012-03-30,"Action & Adventure, Science Fiction & Fantasy",99.0,27.0,49.0,Jonathan Liebesman,PG-13,Warner Bros.,2012-03
142,89,2012-05-11,Dark Shadows,150000000.0,79727149.0,238202668.0,2012,317929817.0,167929817.0,111.95321133333334,May,2012-05,Dark Shadows (2012-05),Dark Shadows,2012-05-11,"Drama, Horror, Mystery & Suspense",112.0,36.0,46.0,Tim Burton,PG-13,Warner Bros. Pictures,2012-05
143,90,2013-06-28,White House Down,150000000.0,73103784.0,205440387.0,2013,278544171.0,128544171.0,85.696114,June,2013-06,White House Down (2013-06),White House Down,2013-06-28,"Action & Adventure, Drama",131.0,52.0,62.0,Roland Emmerich,PG-13,Sony Pictures,2013-06
144,91,2010-02-12,The Wolfman,150000000.0,62189884.0,142634358.0,2010,204824242.0,54824242.0,36.54949466666667,February,2010-02,The Wolfman (2010-02),The Wolfman,2010-02-12,"Horror, Mystery & Suspense",102.0,34.0,33.0,Joe Johnston,R,Universal Pictures,2010-02
145,92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,2017,379643957.0,229643957.0,153.09597133333332,February,2017-02,The Great Wall (2017-02),The Great Wall,2017-02-17,"Action & Adventure, Drama, Mystery & Suspense",104.0,36.0,42.0,Zhang Yimou,PG-13,Universal Pictures,2017-02
